wheat_bag;Мешок отборного зерна - большая ценность в голодное военное время.;Um saco de grãos de alta qualidade, valorizado durante a fome da guerra.;一袋上好的粮食，战乱年代闹饥荒的时候，比什么都金贵。;Ein Sack mit hochwertigem Getreide, das während der Hungersnöte des Krieges geschätzt wird.;;;;;Worek doskonałego zboża, wielki skarb w czasach wojen.;;//
reliquary;Богато отделанный реликварий, украшенный фигурами святых и резными строками молитв.;Relicário ricamente decorado, adornado com figuras de santos e orações esculpidas.;装饰精美，外面画了一些圣人的形象，还雕了一些祷文。;Ein reich verziertes Reliquiar, geschmückt mit Heiligenfiguren und eingeritzten Gebeten.;;;;;Bogato dekorowany relikwiarz, oprawiony figurami świętych, z wytłoczonymi modlitwami.;;//
alchemy_kit;Если хорошенько его прогреть, залить внутрь царской водки, угробить пятьдесят лет на штудирование алхимических трактатов, а затем вывести правильную формулу - с помощью такого аппарата можно получить философский камень. Наверное.;Se você o aquecer, encha-o de aqua regia, gaste cinquenta anos de sua vida estudando tratados de alquimia e, em seguida, elabore uma fórmula correta, essa engenhoca permitirá que você crie uma pedra filosofal. Talvez.;你要是先给这个东西加上火，倒上王水，再研究五十五年的炼金文献，然后想出合适的化学方程式，就能造出贤者之石了，吧。;Wenn du es erhitzt, mit Königswasser füllst, fünfzig Jahre deines Lebens damit verbringst, Alchemietraktate zu studieren, und eine richtige Formel findest, dann wird diese Apparatur es dir ermöglichen, einen Stein der Weisen zu schaffen. Vielleicht...;;;;;Jeżeli go podgrzejesz, napełnisz wodą królewską, spędzisz pięćdziesiąt lat na badaniu alchemii, a później odkryjesz formułę, to urządzenie pozwoli ci stworzyć kamień filozoficzny. Może.;;//
letter_pile;Объёмная пачка писем, заметок и докладных записок, густо испещрённых неизвестными вам именами и обозначениями.;Uma pilha de cartas, notas e relatórios de tamanho decente, densamente coberta de nomes e designações desconhecidas.;一些信件、字条和报告，摞得整整齐齐，写满了陌生的名字和职位。;Ein ordentlich großer Stapel von Briefen, Notizen und Berichten, dicht beschrieben mit unbekannten Namen und Bezeichnungen.;;;;;;;//
wicked_hand;На тыльной стороне ладони отчётливо виднеется каторжное клеймо - их выжигают на коже ещё до отправления на камнеломни.;A marca do condenado é claramente visível no dorso desta mão - essas marcações são queimadas na pele antes de enviar um criminoso às pedreiras.;手背还能清晰得看到皮肤上的烙印，囚犯去石场之前，身上都要先用烙铁烫几个这样的印记。;Das Brandzeichen des Sträflings ist auf dem Handrücken deutlich sichtbar - solche Zeichen werden in die Haut eingebrannt, bevor ein Krimineller in die Steinbrüche geschickt wird.;;;;;Stos liter, notatek, raportów, gęsto zapisanych nieznanymi nazwami i oznaczeniami.;;
;;;;;;;;;;;//
pinecap;Травники уверяют, будто в сыром виде хвойники впитывают яды и придают сил.;Os herboristas afirmam que o chapéu de pinho cru pode absorver venenos e conceder vigor. .;药师说生的松乳菇可以吸收毒药，给人活力。;Kräuterkundige behaupten, dass rohe Kiefernkappen Gifte absorbieren können, und außerdem Vitalität verleihen.;;;;;Zielarze uważają, że surowe szyszki mogą pochłaniać trucizny i dodawać wigoru.;;//
flyagaric;Не настолько коварный, как поганка - его яркая шляпа издали бросается в глаза.;Não tão ilusório quanto o capuz da morte, é facilmente reconhecido por suas cores brilhantes..;毒蝇伞的菌盖颜色鲜艳，因此没有某些毒鹅膏那么具有欺骗性。;Nicht ganz so trügerisch wie die Todeskappe, da er an seinen grellen Farben erkannt werden kann.;;;;;Nie tak groźny jak muchomor, łatwo rozpoznać po jasnych kolorach.;;//
stool;На её счету множество жизней неосторожных грибников.;Tirou muitas vidas de cogumelos descuidados.;许多人因为不慎采食这种蘑菇而丧命。;Die Leben vieler Pilzsammler nahm dieser Pilz schon.;;;;;Pochłonął życia wielu nieostrożnych grzybiarzy.;;//
pinecap_fried;Не самый питательный перекус, но однозначно очень вкусный.;N/A;;;;;;;;En doyurucu atıştırmalık değil, ama kesinlikle çok lezzetli.;;
flyagaric_fried;Тщательная варка и жарка делают мухоморы почти безопасными для употребления.;N/A;;;;;;;;Kapsamlı pişirme ve kızartma, sinek mantarlarının yemek için neredeyse güvenli olmasını sağlar.;;
stool_fried;Если вы уверены, что хотите это есть - дерзайте.;N/A;;;;;;;;Yemek istediğinizden eminseniz - devam edin.;;																																						
magefungus;Редкий гриб, растущий лишь в самых тёмных пещерах. Народная молва издавна наделяла его волшебными свойствами.;Um cogumelo raro, que só pode ser encontrado nas cavernas mais escuras. Algumas pessoas dizem que tem propriedades mágicas.;这种蘑菇十分稀罕，仅见于洞穴最黑暗的地方，有的人说这种蘑菇具有魔力。;Ein seltener Pilz, der sich nur in den dunkelsten Höhlen finden lässt. Man sagt, er habe magische Eigenschaften.;;;;;Rzadki grzyb, którego odnaleźć można jedynie w najciemniejszych jaskiniach. Niektórzy mówią, że ma magiczną moc.;;//
spider;Паук;Aranha;蜘蛛;Spinne;;;;;Pająk;;//
maggot;Личинка;Verme;蛆;Made;;;;;Robal;;//
bone_foot;Разваливается в руках.;Ele se desfaz em pó nas suas mãos.;你刚放在手上，就碎成了粉末。;Zerfällt in deinen Händen zu Staub.;;;;;Zamienia się w pył w twoich dłoniach.;;//
bone_foot;Разваливается в руках.;Ele se desfaz em pó nas suas mãos.;你刚放在手上，就碎成了粉末。;Zerfällt in deinen Händen zu Staub.;;;;;Zamienia się w pył w twoich dłoniach.;;//
bone;На такую даже собака не позарится.;Nem um cachorro vai se interessar.;狗都不会多看一眼。;Kein Hund wird daran interessiert sein.;;;;;Nawet psa by to nie zaciekawiło.;;//
skull;На удивление хорошо сохранился.;Surpreendentemente bem preservado.;保存得极为完好。;Überraschend gut erhalten.;;;;;Zaskakująco nieźle zachowane.;;//
rib_cage;Отличное анатомическое пособие.;Útil para aulas de anatomia.;解剖课的绝佳教具。;Gut für den Anatomiekurs.;;;;;Przydaje się w lekcjach anatomii.;;//
pelvic_bone;Когда-то к ней крепились чьи-то ноги.;As pernas de alguém costumava estar grudadas nela.;本来连着两条腿。;Da waren einmal Beine dran.;;;;;Zazwyczaj do tego dołączona jest czyjaś noga.;;//
rag;Тряпьё, которым можно перевязать кровоточащую рану.;Esses panos podem ser usados para curar uma ferida sangrando.;这些布条可以包扎出血的伤口。;Diese Tücher können als Verbände genutzt werden.;;;;;Te szmaty mogą przydać się do zatamowania krwawienia.;;//
iron_ingot;Слиток доброго железа, который с радостью купит любой кузнец;Um lingote de ferro sólido. Qualquer ferreiro terá prazer em comprá-lo.;熟铁锭，是个铁匠肯定都愿意买。;Ein Barren aus solidem Eisen. Jeder Schmied wird ihn gerne kaufen.;;;;;Sztabka dobrej stali. Jakiś kowal z chęcią ją odkupi.;;//
gold_ingot;Полновесное золото будет в ходу даже после конца света.;O ouro puro estará mudando de mãos mesmo após o fim do mundo.;就算到了世界末日，足金肯定还是会有市场。;Pures Gold wechselt seine Besitzer, selbst nach dem Ende der Welt.;;;;;Czyste złoto będzie zmieniać właściciela nawet na końcu świata.;;//
rope;Трудно найти в хозяйстве вещь полезней верёвки.;O item mais útil em todos os lares.;家家户户都离不开它。;Der nützlichste Gegenstand in jedem Haushalt.;;;;;Najbardziej użyteczny przedmiot w każdym domu.;;//
coal;Последние годы уголь сильно упал в цене.;Nos últimos anos, o carvão caiu bastante de preço.;最近几年，煤价掉得很厉害。;Über die letzten Jahre hinweg, sind die Preise für Kohle in den Keller gegangen.;;;;;Przez ostatnie lata cena węgla drastycznie spadła.;;//
horseshoe;Чья-то старая подкова, то ли случайно позабытая, то ли оставленная на счастье.;Uma ferradura velha, extraviada por acidente ou usada como amuleto da boa sorte.;一块旧马蹄铁，要么是不小心掉了，要么就是被人用来招好运了。;Ein altes Hufeisen, entweder aus Versehen verloren und als Glückstalisman benutzt.;;;;;Stara podkowa, albo źle założona przez przypadek albo używana jako talizman.;;//
clay_jug;Такой есть у каждой хозяйки.;Toda senhoria tem um desses.;谁家的包租婆会没有这样东西？;Jeden Landfrau hat einen davon.;;;;;Każda miejska dziewoja ma takie.;;//
clay_plate;Обычная глиняная тарелка, покрытая сетью царапин и мелких трещин.;Um prato de barro comum coberto de teias de aranhas e pequenas rachaduras.;普普通通的陶土盘子，表面净是划痕和细小的裂纹。;Eine einfacher Tonteller, mit einem Netz aus Kratzern und kleinen Rissen überzogen.;;;;;Typowy gliniany talerz pokryty pajęczynami, trochę wyszczerbiony.;;//
clay_pot;Когда-то в этом горшочке держали что-то вкусное.;Este pote costumava guardar algo saboroso.;这个罐子装过一些美味可口的东西。;Dieser Topf enthielt einmal Leckeres.;;;;;Ten garnek krył niegdyś coś pysznego.;;//
ladle;Судя по затёртой до блеска ручке, этот черпак не залёживался.;A julgar pelo cabo brilhante, esta concha não está parada atoa;勺子的柄光亮可鉴，看样子平时没闲着。;Vom glänzenden Griff her zu urteilen, wurde diese Kelle oft benutzt.;;;;;Sądząc po błyszczącej rączce, ten przedmiot nie leżał sobie w kącie.;;//
straw;Не забудьте подстелить, если вдруг надумаете падать.;Tenha cuidado ao carregar isso em um camelo.;往骆驼背上装这个的时候，小心一点。;Vorsichtig damit, wenn du es auf ein Kamel lädst.;;;;;Trzeba uważać ładując to na wielbłąda.;;//
candleend;Недолго же осталось гореть этой свечке.;Esta vela não vai durar muito.;这根蜡烛用不不了多久了。;Diese Kerze wird nicht lange halten.;;;;;Ta świeca długo nie wytrzyma.;;//
simple_earrings;Предел мечтаний простой крестьянки.;As melhores jóias que uma camponesa pode esperar.;农家妇女能有这么一件首饰，就已经开心极了。;Der beste Schmuck auf den eine Bauersfrau hoffen kann.;;;;;Najlepsza biżuteria, jaką wieśniaczka może posiadać.;;//
wooden_bucket;В жаркий день им можно набрать студёной колодезной воды.;Pode ser usado para transportar um pouco de água fria em um dia quente.;天热的时候，什么都比不了一桶凉爽的井水。;Zum Holen von kaltem Wasser an heißen Tagen.;;;;;Przyda się do niesienia zimnej wody ze strumienia w gorący dzień.;;//
wooden_comb;Крестьянки стараются заботиться о своих волосах в меру своих скромных возможностей.;As camponesas tentam manter os cabelos bem arrumados da melhor maneira possível.;尽管农家生活贫乏，农妇也会想尽办法收拾好自己的头发。;Bauersfrauen halten damit ihr Haar in Ordnung, jedenfalls so gut sie können.;;;;;Wiejskie kobiety starają się zawsze mieć wyczesane włosy. To oznaka czystości...;;//
wooden_bowl;Деревянная миска, потемневшая от жира.;Uma tigela de madeira, escura por cozinhar gordura.;黑漆漆的木碗，沾了太多肥油。;Eine hölzerne Schüssel, dunkel vom Bratfett.;;;;;Drewniana miska, czarna od zużytego oleju.;;//
mug;Наполнить бы её доверху пенистым элем...;Seria muito mais preferível se estivesse cheio de cerveja espumosa até a borda...;要是装了满满一杯冒着泡沫的艾尔啤酒，那就再好不过了！;Würde gut gefüllt mit schaumigen Bier viel besser sein.;;;;;Byłoby dużo lepiej, gdyby był wypełniony po brzegi jakimś dobrym ale...;;//
nails;В наше время без гвоздей никуда.;Não posso ficar sem unhas hoje em dia.;这年头没了钉子，根本没法生活。;Ohne Nägel geht es heutzutage nicht.;;;;;Nic nie da się zrobić bez groździ w tych czasach.;;//
pot;Котелок хоть куда - в таком можно сварить и кашу, и мясо, и похлёбку.;Uma panela fina como esta pode ser usada para cozinhar muitas coisas: mingau, carne, sopa ...;这种锅特别方便，用途很多，能煮粥，能炖肉，能煲汤……;Ein feiner Topf wie dieser kann zum Kochen vieler Dinge verwendet werden: Brei, Fleisch, Suppe...;;;;;Dobry garniec jak ten nada się na wszystko: pożywkę, mięso, zupę...;;//
hide_boar;Особо ценится кожевниками - из таких шкур выходят первоклассная сапоги и пояса.;Os couros dos javalis são valorizados pelos curtidores - eles proporcionam bons sapatos e cintos.;野猪皮能做上好的鞋和腰带，所以很受皮匠欢迎。;Wildschweinhäute werden von Gerbern geschätzt, denn daraus lassen sich gute Schuhe und Gürtel machen.;;;;;Skóry z dzików są cenione przez garbarzy - robią z nich dobre buty i pasy.;;//
hide_bear;Сходить на медведя и вернуться обратно под силу далеко не каждому, поэтому это очень почётный охотничий трофей.;Ir atrás de um urso e viver para compartilhar a história é uma façanha. Esse couro é um impressionante troféu de caça.;亲手干掉一头熊，还能活着回来，绝对是一件不得了的事情。这张熊皮是一件顶好的战利品。;Einen Bären zu jagen und noch zu leben, um die Geschichte zu erzählen, ist schon etwas. Dieses Fell ergibt eine beeindruckende Jagdtrophäe.;;;;;Wyprawa na niedźwiedzia i umiejętność opowiedzenia o tym historii to niezły wyczyn. Te futro to niezłe trofeum.;;//
hide_fox;Из лисьего меха получаются изящные и долговечные шапки и шубы, так что на него есть большой спрос.;A pele de raposa é usada para costurar chapéus e casacos duráveis, por isso há sempre uma demanda.;狐狸的皮毛可以缝制耐穿的帽子和大衣，所以需求从来没断过。;Fuchspelz wird für haltbare Hüte und Mäntel verwendet, so dass die Nachfrage nie versiegt.;;;;;Futro z lisa często używa się do czapek i płaszczy, więc i popyt jest duży.;;//
hide_wolf;За волчьи шкуры можно выручить неплохие деньги - человек знающий найдёт им много применений.;As peles de lobo podem render um bom dinheiro - um artesão qualificado pode encontrar muitos usos para elas.;狼皮能卖上很好的价钱，因为到了有能耐的匠人手里，能够发挥用途的地方很多。;Wolfspelze bringen gutes Geld - ein guter Handwerker kann viel mit ihnen anfangen.;;;;;Futra z wilków potrafią dać sporo złota - utalentowany rzemyślnik zrobi z nich użytek.;;//
hide_deer;Олени в Альдорских лесах встречаются часто, так что стоят их шкуры недорого - но зато легко находят своего покупателя.;Os cervos da floresta de Aldorian são onipresentes, então sua pele é barata - mas sempre encontrará um comprador.;奥尔多的树林到处都能看见鹿，所以鹿皮卖不上价钱，不过买的人倒不算少。;Hirsche der Aldorianischen Wälder sind allgegenwärtig, und die Häute billig - es findet sich aber immer ein Käufer.;;;;;Jelenie w Aldor są wszechobecne w lasach, więc ich skóra jest tania, ale zawsze znajdzie kupca.;;//
hide_moose;В охоте на лося многое зависит от удачи. Но если уж вернулся не с пустыми руками, то без денег не останешься.;É preciso sorte para caçar um alce. Mas se você voltar triunfante, não ficará com fome.;要想干倒一头驼鹿，不光要有实力，运气也要够好才行。你只要能胜利而归，就不会担心饿着肚子了。;Es braucht Glück, um einen Elch zu erlegen. Kehrst du triumphierend zurück, bleibst du nicht hungrig.;;;;;Trzeba mieć szczęście, by upolować łosia. Ale jak wrócisz w chwale, nie będziesz głodny.;;//
hide_rabbit01;Несмотря на всю осторожность и верткость кроликов, подстрелить их не так уж сложно. Их шкурки обычно пускают на одежду.;Apesar de quão cautelosos e coelhos podem ser, caçar um não é tão difícil. Suas peles são geralmente usadas para fazer roupas.;虽然兔子机警善跑，但是猎捕并没有那么困难。兔子的皮毛通常用来缝制衣服。;Auch wenn die Hasen vorsichtig und schreckhaft sind, lassen sie sich leicht erlegen. Die Pelze werden für die Kleiderherstellung verwendet.;;;;;Pomimo tego jak ostrożne i podejrzliwe są zające i króliki, polowanie na nie jest dość proste. Ich futra służą głównie na ubrania.;;//
hide_rabbit02;Несмотря на всю осторожность и верткость кроликов, подстрелить их не так уж сложно. Серый кроличий мех ценится немного выше.;Apesar de quão cautelosos e coelhos podem ser, caçar um não é tão difícil. Pele de coelho cinza pode pagar um pouco mais de dinheiro.;虽然兔子机警善跑，但是猎捕并没有那么困难。灰兔的皮毛比一般的兔皮值钱一些。;Auch wenn die Hasen vorsichtig und schreckhaft sind, lassen sie sich leicht erlegen. Die Pelze grauer Hasen bringen ein wenig mehr Geld.;;;;;Pomimo tego jak ostrożne i podejrzliwe są zające i króliki, polowanie na nie jest dość proste. Ich futra służą głównie na ubrania.;;//
horns_deer;Оленьим рогам можно найти множество применения - зелья, лекарства, украшения...;Galhadas de veado podem ser usados para muitas coisas: poções, remédios, jóias ...;鹿角的用途很多，可以入药，也可以用作陈设……;Hirschgeweihe sind vielseitig verwendbar: Tränke, Medizin, Schmuck,...;;;;;Poroża jeleni mogą służyć do wielu rzeczy: mikstur, medykamentów, ozdób...;;//
horns_moose;У лосиных рогов есть множество применений в алхимии и фармацевтике. У аптекарей они не залёживаются.;As Galhadas de alce têm muitos usos na alquimia e na fabricação de medicamentos. Os boticários estão sempre dispostos a comprar alguns.;驼鹿的角在炼金和制药领域应用广泛，药剂师一般都不会拒绝。;Elchgeweihe werden in der Alchemie und in der Medizin verwendet. Apotheker sind gewillt sie aufzukaufen.;;;;;Poroża łosi mają wiele zastosowań w alchemii oraz medycynie. Aptekarze zawsze zapłacą za nie wiele.;;//
;;;;;;;;;;;//
;consum_desc_end;consum_desc_end;consum_desc_end;consum_desc_end;consum_desc_end;consum_desc_end;consum_desc_end;consum_desc_end;consum_desc_end;consum_desc_end;//
;;;;;;;;;;;//
;consum_type;consum_type;consum_type;consum_type;consum_type;consum_type;consum_type;consum_type;consum_type;consum_type;//
food;еда;comida;食物;Essen;;;;;Jedzenie;;//
alcohol;алкоголь;álcool;酒水;Alkohol;;;;;Alkohol;;//
tool;инструмент;ferramenta;工具;Werkzeug;;;;;Narzędzie;;//
medicine;медикамент;remédio;医药;Medizin;;;;;Medykament;;//
drug;наркотик;droga;毒品;Droge;;;;;Narkotyk;;//
beverage;напиток;bebida ;饮料;Getränk;;;;;Napój;;//
potion;зелье;poção;药剂;Trank;;;;;Mikstura;;//
other;другое;outro;其他;Anderes;;;;;Inne;;//
;;;;;;;;;;;//
;;;;;;;;;;;//
scroll;свиток;pergaminho;卷轴;Spruchrolle;;;;;Zwój;;//
ingredient;ингредиент;ingrediente;原料;Zutat;;;;;Składnik;;//
material;материал;material;材料;Material;;;;;Materiał;;//
valuable;ценность;valioso;贵重物品;Wertvoll;;;;;Kosztowność;;//
junk;хлам;sucata;废品;Schrott;;;;;Śmieć;;//
bag;сумка;bolsa;包;Tasche;;;;;Torba;;
;consum_type_end;consum_type_end;consum_type_end;consum_type_end;consum_type_end;consum_type_end;consum_type_end;consum_type_end;consum_type_end;consum_type_end;//
